id,identifier,session_count,language,timezone,game_version,device_os,device_type,device_model,ad_id,tags,last_active,playtime,amount_spent,created_at,invalid_identifier,badge_count,lat,lon,rooted,ip,country,web_auth,web_p256
0d7f4342-4d09-4cfe-84a5-1ab4e2a6aeb7,,2,en,0,504,5.1,1,GI-I9500_TMMARS,,{},2018-04-12 19:17:40.090326,158,0.00,2018-04-12 19:14:05.497824,t,0,,,t,150.70.162.182,JP,,
0dcf466d-1486-4316-a001-66e29231d808,APA91bG2FTocdZHbsc58ywkzfK9u9Xufz_XnQZOVqBHAWk7mHIxwazgiESyI7E1uOy_24F1b9oXAz2dVG6rOQdZai203qhq72rxQ9g89c9cFd4ZNu8iirKweJVS-57jrYe8CNCZqsX_-,33,es,-18000,520,7.0,1,SM-G920I,f0a2c075-4fe8-4918-ad2a-a550c9895b3f,{},2018-09-17 18:15:36,23196,0.00,2018-05-04 16:27:52.881433,t,0,,,f,190.63.1.97,EC,,
04b9854b-09d1-4431-af85-b072e8d59cfa,fcae5def2299c8bc70335f2fb7189f2924e57f116aba14e2de8b07a4eab1ea57,4,en,-18000,0.1.8,10.3.3,0,"iPhone5,3",E8865D65-7DE8-4602-A24D-8944EDBC8BC9,{},2018-02-19 20:19:51.666854,364,0.00,2018-02-19 19:46:50.230416,f,0,,,f,190.234.105.2,PE,,
0d0e0179-1914-4c59-8ff3-0bf3577c23ad,88c03ad20798e9241cab439338a8c44e9e4b29ac390b23c3bec037e935d66560,17,es,-18000,0.4.1,11.4,0,"iPhone8,4",29693C63-5922-46A2-8DF1-4B3BF77B03CB,{},2018-06-19 23:51:14.666013,410,0.00,2018-02-23 00:35:45.815108,f,0,,,f,190.113.208.142,PE,,
08acbebe-84eb-4486-8fb0-711a8509335b,15ef7908b7699ae37b029d0de01c1f0dec65ed3c4ed461b88e1485e1c75f8c83,84,es,-18000,0.5.20,11.4,0,"iPhone7,2",8ACD6AA6-6877-40CA-BDD5-FC63BD2E9655,{},2018-07-30 23:14:50,10218,0.00,2018-02-19 21:52:33.27656,f,0,,,f,179.7.54.17,PE,,
071993f2-958a-46b2-8369-4318324e41a7,3df51408e1787f4d0e1740fe7b67a71db411c22d40ea1768db864980588b6229,5,en,-18000,0.1.8,10.3.3,0,"iPhone5,3",4E470E3A-70BB-4261-951C-BDED64953F49,{},2018-02-19 16:07:46.064237,414,0.00,2018-02-16 22:41:53.256312,t,0,,,f,190.234.105.2,PE,,
02f53692-5322-4fb2-9be1-4b051b07b5d7,5e30121495734a707740b3995bc7e25169156d1d769ff198bfda731ca9f33bec,7,es,-18000,0.5.23,11.3.1,0,"iPhone7,2",F3F3A1CF-9F88-439D-A865-2B567416285A,{},2018-11-07 19:38:05,527,0.00,2018-10-04 02:38:32.460682,f,0,,,f,190.239.87.205,PE,,
03d8614a-3927-4acd-81eb-3594dc13422d,,2,en,0,505,5.1,1,GI-I9500_TMMARS,,{},2018-04-14 00:50:49.941309,158,0.00,2018-04-14 00:47:14.045779,t,0,,,t,150.70.162.182,JP,,
0c91728c-6341-418d-82a3-1e327c19e10d,a3051fefc980527778b6f34506290ec2d84249b487502dd7e18d8d2031bd5024,404,es,-18000,0.5.23,11.2.2,0,"iPhone8,2",4582A932-C0B6-496D-86D1-5008BDC30665,{},2018-11-21 16:07:32,37814,0.00,2018-03-02 21:31:34.693068,f,0,,,f,161.132.113.218,PE,,
08d948d0-d8f9-408b-9019-25218fbd7950,APA91bFlnLfEv1lcE9vK2DCPnrjA5gbIzmUpAzW5g08Q7PDpiVNjxrjlq2OV_fZOQlNaSEeBDvqR4nl9ca7TwcBJXCNuhw0vkybP3x3RY91pueQmVSnb2j_UdduC6uHJKdUoBxJV4tBD,29,es,-18000,523,6.0,1,HUAWEI VNS-L23,aca2e74a-acff-4eb9-bfa6-3f49262a22fd,{},2018-11-18 21:46:22,1119,0.00,2018-02-23 22:24:56.276598,f,0,,,f,132.191.2.126,PE,,
00c75c81-5375-4158-bab2-5192fb13be34,APA91bGjrg96tC6ejBYWvZYygep4eXnY4nOqgLk0-6Z0T_5GktviUReY4Jz2QgQfO5L9JRMZe8NRIXuG5iMne0vptpxF-plT5mlN2GIMfaiQBw7pjKQz7NBmDBrhQw_rdIG0TFq7EwmW,40,es,-18000,520,7.0,1,F3113,6ec0fdda-aa24-4a55-8613-4cc948689ab6,{},2018-07-26 15:48:01.885571,41210,0.00,2018-02-20 22:59:57.762723,t,0,,,f,186.4.227.78,EC,,
0c92740a-ec67-43a0-b5d3-f2d5ab43aa03,APA91bFNdgnnIy0tkwSxdm0rAMBDFqW5_sClRocDn3Zy9tUPYw-d57AfPjewf0a8ihnV_4lp_fHOk-cofwjRSWUbzgpgVDyrRLtng5Xv9znmymcCqUDGQ3ArRaudinHY2w8_95RylLlH,45,es,-18000,503,5.1.1,1,MotoG3,9eb09a3f-9b98-47be-becf-8e8e6da00803,{},2018-09-29 02:06:18,3712,0.00,2018-04-03 16:46:28.428537,f,0,,,f,200.106.85.80,PE,,
08941f52-ca5f-484b-b3be-ff98a91f7383,24724256300736487dd44aef286af85bd499c1bb0ca318bc50cd9d77490d3df8,14,es,-18000,0.5.23,11.4.1,0,"iPhone10,6",2CBF0082-ECA9-405C-8F51-4EB4391668F8,{},2018-11-20 22:28:03,582,0.00,2018-11-14 16:27:44.316176,f,0,,,f,132.191.1.81,PE,,
0cbd112a-fa03-412f-9bd7-7f09b56973d4,9ad4f8b9ea9c4a6b4aba80c2b39fd6242e08c161b012c124bd1d14cdb073bf1e,38,es,-18000,0.5.9,12.0,0,"iPhone7,2",4BBA8CB1-6202-4140-BD36-2A6E75CDF84D,{},2018-10-08 19:52:30,2981,0.00,2018-04-12 15:27:19.406072,f,0,,,f,200.85.80.11,EC,,
0a6f14f5-e647-40e9-8692-8ea24ac4343f,ec0020755bf63209f5ea77e4d21c23ae2be99640cae6b6fb12a9b55b4a201296,233,es,-18000,0.5.22,12.1,0,"iPhone7,2",D658BDE3-30DF-4FFD-9548-55F44B075882,{},2018-11-21 01:49:40,19477,0.00,2018-02-20 23:16:38.85334,f,0,,,f,2800:200:e6c0:36a:c5e9:2134:93f3:65bb,PE,,
03c148b2-ce16-4355-83b1-aa6fb51f3dfc,cfe6ba185d7daf3aafb01f24fca6bd2843160a7c500f871a40b75efa767d2da6,15,es,-18000,0.5.23,12.1,0,"iPhone7,2",093DFBA5-73C7-4842-9223-504212276787,{},2018-11-15 23:39:08,1775,0.00,2018-11-09 21:30:44.559445,t,0,,,f,181.188.200.67,EC,,
1599bcce-1426-408c-98ec-cb002d8dbdfa,APA91bG0FqaOkKXlqPr0BV9e4F1zc20s85DKcm3MNrxHVR8jghGYeg4_QMXro-0ObJQMqgHfMDIZf7LWJRgM6PvhabswR6wNU_IljYodEbBicbjof1mV1HsWzK9Xf84OBPfIw9tOpe_v,108,es,-18000,523,8.0.0,1,VTR-L09,16a2da78-70aa-4916-8c05-72f362642bcf,{},2018-11-13 14:41:55,8941,0.00,2018-03-05 15:56:25.393133,f,0,,,f,179.7.48.195,PE,,
15700108-acec-4070-a88e-9792f89df855,15b02d59704608693a9c00078df26e66d5240534b8280be376e3824467afbf6a,59,en,-18000,0.3.9,11.4.1,0,"iPhone8,1",3EA8D0F1-2203-4586-AFF0-1D9E14B17319,{},2018-11-07 16:38:20,3531,0.00,2018-04-04 16:00:15.192199,f,0,,,f,179.7.50.254,PE,,
15cdf8f8-5600-4688-96df-4c3bd40d60a9,5ada29055a3a178b0fbabea1b59c3828e56488bf159b090a0eef3e05d745001c,17,es,-18000,0.3.9,11.2.2,0,"iPhone9,4",1DCBDB20-FFB0-4284-8822-59F2EF1F4610,{},2018-02-22 22:16:32.244193,1676,0.00,2018-02-19 22:01:40.146617,f,0,,,f,132.191.2.106,PE,,
13a8b64d-55c0-4f8e-b5ae-456a1c57d675,,3,es,-18000,503,7.0,1,SM-G930F,d5b0b18f-fe68-4f14-929e-64dbcab742fb,{},2018-04-08 01:20:16.159542,0,0.00,2018-02-27 09:44:06.940363,t,0,,,f,200.7.247.62,EC,,
1f56ee8c-3f21-4397-91ab-567a21820573,APA91bHV3Qvit16CmxW4J8SV44hXslRS_j8_zittJkBAMHbU5P9DsDMO-GilpOj8vY9r_5Ofb50I9Vxl4IykUzuc-vZVbNM44NMvYZK5IlN5ywKWRL63w4Iekrg7QybP1j8gyhooqd8f,38,es,-18000,523,8.0.0,1,FLA-LX3,c2be95ee-fbf8-41d2-9e12-9a543f8b0d68,{},2018-11-14 01:06:55,2353,0.00,2018-08-02 17:21:16.500281,f,0,,,f,2800:bf0:a0:12c4:6da5:4e9d:398f:843,EC,,
12fbd69d-9375-4dad-9c2c-829fa5d501bb,APA91bG9mI40eFhStsA0clLef2_CX8u54kdCc2NAoV3od7eEcRoLd83YNTTWGUWK3OEm1nGj_FPJttK_dLmRxf3fEIvBw0zQOcjCotA5J8S96jb2Cnz387ni0X6SQoXwJAwzrCvTUGLY,82,es,-18000,523,7.0,1,Moto G (4),9888f300-e4c9-461d-97ef-63eb0c98717b,{},2018-10-31 16:47:15,28634,0.00,2018-03-06 16:14:54.064856,f,0,,,f,132.251.0.155,PE,,
24684b80-dd1d-4b81-8fca-2f5c459fef85,4e21cfeaac827cbc4b0286721bb3e90eaeb4693ab4d4297d07d3d09cd632e122,26,es,-18000,0.5.23,12.1,0,"iPhone7,2",9BB6D059-BADF-4363-8677-C8B6468CF19D,{},2018-11-20 22:54:28,1948,0.00,2018-09-14 19:38:59.273216,f,0,,,f,200.85.80.77,EC,,
26c54c05-7cf5-4e15-99d5-bb6ad65b5c5b,APA91bGjaxCLDTUHGm6nlL9p97WpAT6fJWJegX4BQa31EMhtP3Fu2NEzpZUTsJ2mNrow0rJGV3wH9BO9NnWOkSD_B5rbB8SVgrruQ2SaE5-rPJXE0IQeKnl1uTnh6eYo4hLIZjUZBZuy,40,es,-18000,523,8.0.0,1,SM-G950U1,212ed87c-5198-4e17-bfa1-0e6cad51ede3,{},2018-10-31 17:50:11,1092,0.00,2018-07-10 14:38:10.172024,f,0,,,f,186.4.255.4,EC,,
2137dd0b-772e-4dee-921c-e7a6500caac3,,26,es,-18000,520,6.0.1,1,SM-A510M,c1c2ae13-dc03-44b8-869a-5ba88cd51402,{},2018-06-27 14:26:35.93542,19878,0.00,2018-02-22 13:08:31.742578,t,0,,,f,181.188.201.4,EC,,
23aba3ab-b9b2-4d3e-9f07-ff78c3bba135,ee9c82d18a5299b82785dd52589d343cc9f79d93ba8d2a5956b3936b0b305a26,34,es,-18000,0.5.19,12.0.1,0,"iPhone7,2",BCAA0943-06D4-47BC-BF87-144A2DF31577,{},2018-11-14 11:09:58,2976,0.00,2018-02-27 20:52:39.817862,f,0,,,f,179.49.52.249,EC,,
223ebac9-0fea-4582-afea-f9edb9007840,APA91bGBUYwfBIB51Yj1_VhvxPfBlWQ7ga6N62CI4-KS1llHYMd3R_htVGT1smlQE2Y0nYWUHCluq3LWpIp25QfHsyZkfnmz4mdWuVQfg4UO7UHGQc-aEaE84QG25bstfz0bVlzvgo0d,43,es,-18000,520,8.0.0,1,SM-G930U,246d4590-8952-4802-b51b-c4a3213e723b,{},2018-08-08 15:39:38,30736,0.00,2018-05-07 19:47:00.915055,t,0,,,f,190.63.119.49,EC,,
263f3da5-af84-4272-a957-1f1d2ee33a85,APA91bHv7wEUk-2f31Gpqh5RdKwDhuGaBeg9SkPU-pb3XUY728-3BdSdZpaoWccG8tDzZJfUShZsKji4SwoeffoHSb5KxmH7S4bEkoirhTtzw8JCXJK1-mPB3SrH_oMdQe7u37BAp25E,3,es,-21600,523,6.0.1,1,SM-G925V,c8f70125-f3ca-41b8-a551-4cfafd983818,{},2018-09-24 17:37:59,78,0.00,2018-09-24 17:35:08.345531,t,0,,,f,200.92.153.73,MX,,
235f0265-acfb-43f5-b842-9bc9e204347f,19587b44463fb8004e2328efb49f400432198129d75affdd83976e7614838f91,29,es,-18000,0.5.20,12.0,0,"iPhone7,2",E3478DDB-8205-465D-9651-3C16E8957B3D,{},2018-10-12 21:27:13,2595,0.00,2018-07-04 17:40:49.247603,t,0,,,f,132.191.2.165,PE,,
26eb5186-648d-4fae-b100-282c1561e476,de4ee24045fa32fbac9a41c51febee70c7f1d4a8af47ae62ce14f2d0c54f20c8,2,es,-18000,0.5.23,12.0.1,0,"iPad6,11",2058D399-09C8-45D8-975A-7AAB4B8EEAAA,{},2018-11-09 17:17:32,107,0.00,2018-11-09 17:14:46.153302,f,0,,,f,181.112.142.166,EC,,
30f208fe-90e8-438c-a4df-cb076bf13c1d,,8,es,-18000,513,6.0.1,1,SM-J510MN,c3887767-7093-496d-9940-5f356ec1819e,{},2018-05-16 23:33:05.335823,1420,0.00,2018-05-04 12:50:59.256388,t,0,,,f,132.251.3.255,PE,,
3900ddb5-8b84-46af-b99a-3847ef42f32f,,7,es,-18000,519,7.0,1,RNE-L03,ae4eab92-0f81-4d55-89ea-e55d933cb3c3,{},2018-06-22 07:09:18.268499,2181,0.00,2018-03-21 18:46:49.313389,t,0,,,f,181.66.136.151,PE,,
36320800-c23f-4fa3-a870-a09a09e6f32a,APA91bHZtX0of2IdlgjkneEHnAcU-xU9Y4SGgwhyAzUigtyscYaIViYjW7mpcEWdQaaXJHJx8QQdNp2wlNysEEOaVh2ntR-4DoIztIUSiqN1PlKkf0LtxxBECnMfOI57saKPvomR_LLk,38,es,-18000,519,6.0.1,1,XT1563,1df9d023-e13b-42cf-bb72-f9bd74f96c11,{},2018-07-08 20:45:37.786094,32753,0.00,2018-02-21 16:15:35.542684,f,0,,,f,181.66.202.246,PE,,
330c7288-b17c-45f4-8b24-2fa185dec780,,1,en,-18000,501,4.3,1,AOSP on ARM Emulator,,{},2018-03-06 16:07:46.153977,0,0.00,2018-03-06 16:07:46.142955,t,0,,,t,54.151.102.209,US,,
3312a3c3-a1b0-48a2-87da-167a52fb0e3e,,2,en,0,510,5.1,1,GI-I9500_TMMARS,,{},2018-04-25 12:04:18.404988,159,0.00,2018-04-25 12:00:45.684819,t,0,,,t,150.70.162.182,JP,,
343bc328-9067-42d9-9122-8bea93611585,APA91bFSX0FDPzil8z6x81pFvhUAfVZFSm_yEerTm2vcuUCEI32fFRnMg565IKyy2El4eEcGP19N-mtyxqGYbZWzzY5f4e9DvGvRlv7_kBt97lrdg15uKKtlczkSHmI4Yhs5SoyxAUgL,95,es,-18000,523,7.0,1,SM-J701M,d6d042fa-8ace-4c3d-90d5-b3850a35076c,{},2018-10-04 11:24:34,15985,0.00,2018-05-24 23:15:10.014229,f,0,,,f,190.238.165.58,PE,,
3047c46e-31d5-4e7a-96f2-858a4d239e27,APA91bENh8B0yyzj-jLIlODO3zErxJn2r3VB-fXbnVeWeJ4PlY5s3ojfDSTVXuWl5Ks4Q3K5X5BcUQxY7xJXT6cZ5uDfnjrZ07RT3UZnVug0i8fmlAsd3R1lemfjVAdlrcuvbMpi3zWW,34,es,-18000,523,7.1.1,1,Moto G (5S) Plus,ab5c70a4-404a-4c8e-a696-2a8db128752e,{},2018-11-20 21:17:35,37251,0.00,2018-06-26 02:53:27.852781,f,0,,,f,190.237.63.99,PE,,
37da997c-f17d-462b-afb5-8df5a9a83088,9c46c72bc1b5e26b42f9c8f27beabe949500d8147af47a745147fee7091a5126,76,es,-18000,0.5.3,11.4.1,0,"iPhone10,6",2E4E541B-1DE9-446E-B3E2-0AF1AB99E2B2,{},2018-11-20 18:18:45,3228,0.00,2018-03-06 16:24:25.828653,f,0,,,f,179.7.50.43,PE,,
3fe23c83-b3f2-4a42-9a01-fd7387092967,918a2b94bce5141b58dc431e40c1f6f475efc9461b9b12e016a3f49fdd81e95a,28,es,-18000,0.5.20,11.4.1,0,"iPhone8,1",24B1DB50-4512-4A2A-9A23-56E40AB39E4B,{},2018-11-01 00:12:55,3612,0.00,2018-07-03 17:56:03.635885,f,0,,,f,181.66.248.12,PE,,
385cb5e0-612d-428f-9d88-c2186ac4f594,ff74e61a99714ec5004194a78b968c6bda9b4d1d78f940f228ce4da780b2b34a,71,es,-18000,0.5.17,11.4.1,0,"iPhone9,3",F7B0F054-B90F-4D0C-929F-64B061C2F0C6,{},2018-09-21 18:05:15,3549,0.00,2018-02-20 20:37:31.872359,f,0,,,f,190.239.83.233,PE,,
4144919d-a832-45a0-9645-da7189f02510,APA91bHzRyVjLGj3qq24XWL49HiC8RH2OooMG87H3csZWg7P44lawGu-zjzUfJRnK_m50-FdTeAbbqpn4vPFL8Fy_SwjczO5GC_nnlsj-VznPLB452bJ2t3SE-bfqfK39af-TlbD-Mpx,76,es,-18000,523,6.0,1,HUAWEI VNS-L23,00f6f979-7c3c-47bc-aedc-b00472f86e3e,{},2018-11-13 13:15:15,6002,0.00,2018-03-05 17:25:41.958286,f,0,,,f,181.64.248.106,PE,,
408e8ab1-889c-47a7-bf7d-409342028aa9,a0b731813669ee3fb05a344069824eb5ce247593cbb731dca35c94dd825ea19a,16,es,-18000,0.4.1,11.2.6,0,"iPhone6,1",442FAD8A-9522-400F-8263-DB1D97874257,{},2018-05-11 10:09:50.049639,1451,0.00,2018-02-22 19:34:12.873244,t,0,,,f,2803:7b80:2550:64ed:b87a:a525:5312:82a8,PE,,
409dfb90-7a01-4eab-8aae-26bc0502df7c,19c87d001daf9f4db9c198953acf9728278eb26da35cc5a574db185995a48761,4,es,-18000,0.4.1,11.2.6,0,"iPhone8,1",83B33BD3-4FC2-4420-83C6-FCBCE1858D90,{},2018-04-19 01:18:43.502707,31,0.00,2018-03-01 08:53:19.179144,t,0,,,f,181.199.1.119,EC,,
4c2a2cc0-106f-4b75-9bc3-c679478a5c0c,697ff70fd9c7a8e7b998abe74a65f6155d76644a7d4c0fe7060f39182ecd0083,3,es,-18000,0.4.1,11.4.1,0,"iPhone8,2",C86ED3B8-AB63-465A-BEF9-8A2296E81344,{},2018-09-16 13:59:53,0,0.00,2018-02-28 14:54:37.086082,f,0,,,f,2800:370:4a:9bd0:f841:8a8a:9ba4:ef98,EC,,
4f9452f8-7bf6-4d44-ba0c-b3be9365ba8b,APA91bE2motoV6nYl-lnQBK-w7bRXU56N-4jJUahl7r2Coy0Fr03OPqZwx6l84M_DGRty3vDfCC705Td7eqmMnV0Omv-gL9s8jxRTc2uA8gKoEHZkLD3Y_OPTx3KltsmXg-va5cyuV3K,79,es,-18000,523,7.0,1,LG-M400,e754bbfa-ca4e-44d6-b828-a6e63b8a03b3,{},2018-11-13 13:10:46,123003,0.00,2018-06-27 18:02:42.235844,f,0,,,f,190.238.163.53,PE,,
4d6ba4a9-9920-41ad-a8c0-7603b5fb60d6,APA91bFWEZDcF49Uy_NWKdLWkcHpFyHaaO3s6C7dnatu5umWFAY7ai3IIdWTYfTY-lM_8sYy_Fg0SEaJSrMnggOc8egZzg9WthyxcelNRh9TQudtt-nKBwU6nfQUJjUE9WQnaYuk87lD,110,es,-18000,520,7.0,1,SM-J701M,32efe642-4d91-4250-9b7d-f483e6763127,{},2018-08-07 14:43:29,57180,0.00,2018-03-12 18:26:24.794096,f,0,,,f,157.100.57.196,EC,,
467e89f0-7e8e-4fb1-8cb4-02133a3f802c,APA91bGm3sknA1UKYGCHozM8lLWb6uMMisy55q1fWIcHuFuqYQn09Ri5EropG9n6oEqdAn3oZ4ccLJcJbdpqiJi6IxTpoB1dOCpNupslRBvu6W_skepz26eAwGmKEYFIgJ6RAszUOJwy,74,es,-18000,523,7.0,1,LG-H870,b1904bc8-627a-4a6c-a5f4-2bf86f447a65,{},2018-11-19 17:52:00,41393,0.00,2018-02-26 18:37:53.428277,f,0,,,f,2800:4b0:4400:5994:5083:5c69:f62e:2ddf,PE,,
4281ad39-0061-40d0-b14d-2d28ae8426f7,APA91bEPrU1WKdIImRALa0oLZ6E1Nzf6_dm5ND4r0NYVksrLh2OdLpOWlyua_KP4zvaUWdTdzDZQbe_VIKD63A2F1JNXwomdTUMIedua_S3F73qiL6rtL8dLsCPHx7RNj2b8s1ZGqSeF,13,es,-18000,523,8.0.0,1,SM-G9600,d6f88e33-7bf7-4a1e-b52b-cb195149a89f,{},2018-11-20 19:34:19,520,0.00,2018-09-17 21:41:29.297063,f,0,,,f,190.63.150.231,EC,,
47de8910-884e-43f2-b493-eef6688d8d18,APA91bG29zQoGRn-PT7mHa-j_VvvFqFNJVCFpJergxHTnLMFmr7GuLxwvUcsjJmYW1Z1BNkJN4ijLwfkJqXXfjH61t6phRgHNJ5deiZgy950Zj5OT6kAFli0RhF_5YEr1w9thVfj4Ghj,963,es,-18000,523,8.1.0,1,SM-J701M,248a44e8-5dc7-4676-8b0c-48bd0b75872e,{},2018-11-21 15:26:41,148208,0.00,2018-02-21 13:25:05.382663,f,0,,,f,181.112.142.166,EC,,
47e6a5d7-a99a-4562-be1a-2f12db10010c,APA91bFVCo0nQpIJMjHXEUceB4PSxMWqI3dXHCMmksgLyD3BZ1V980BDX6NrqfQ7odQD7R8dsxX4yIh5BjUVZ-5iDYW1zOSLFIPpuy3Rt_aBViDPJ8EQQi9tDDFyFKbgOCJ50mbU1Esr,7,es,-18000,519,6.0.1,1,SM-J700M,a81ab4d6-a7dc-4e0f-8dee-852a6bf11520,{},2018-07-03 20:04:17.840908,405,0.00,2018-03-05 01:28:44.638474,f,0,,,f,179.7.48.175,PE,,
41127d23-b742-40dc-a7c4-c9cbba146caf,d24fcefa7efc7d5457e187083eaf686845b7f12a75be601ccc68df5685937a1f,2,en,-25200,0.5.21,11.4.1,0,"iPad5,4",B40B85E5-4495-47A6-82F0-557BE98CD08C,{},2018-07-27 22:48:14.240473,459,0.00,2018-07-26 17:55:31.135317,t,0,,,f,17.200.11.44,US,,
4210dd34-1777-46b0-9ffc-33f66aed393c,APA91bEd4yhQBqnQFBEEShxnYdPLjD6V4-wcJNm6Uu2QYp-jm1i_kGWw1jaEDHn1lUCb4gP_wzJg3oltZeAHrR-XzzENovHqWjXBSv96PIYHbROsquOyl5dRJWXHS2zZO4LWI10j0Vgt,39,es,-18000,523,8.1.0,1,TA-1025,d2c8e1d2-1bb7-402d-a5ec-33dd458d0992,{},2018-10-13 08:02:18,19792,0.00,2018-07-24 16:50:41.735419,t,0,,,f,200.85.83.66,EC,,
4ffbaa7b-3620-4e5a-b400-d404a3e44b47,APA91bGfpxtjSSOF7jYBjgRi8FyF1dIDvq5uix2Kt5lpQygQbE2U5ro06g61m9ZI-fg_pKvQPDqwwmqUJ81A5FQAjimy_okwEC6ZkCOJ_3MhcXDa49mNfMMFk1Nu3DjF6wf1_PBdt9JU,9,es,-18000,523,8.1.0,1,EML-L29,587b1e3c-3769-4c09-b38e-3399f7ebb637,{},2018-09-26 22:45:57,15724,0.00,2018-04-25 21:03:57.623124,f,0,,,f,181.188.200.134,EC,,
4f386b93-151a-4657-b198-e94fa1a94dde,0b87ddb443793f791bde2b4038acf3cadadd578e510f9d458df22b96e207a18f,68,es,-18000,0.4.2,11.4.1,0,"iPhone9,3",B8446B53-778B-4C41-8151-FA4362F470CB,{},2018-08-03 19:43:40.161979,6241,0.00,2018-02-21 16:56:43.319858,f,0,,,f,190.239.74.131,PE,,
46af28af-99f2-4d2d-bb0d-69e05b6121c1,APA91bEvqLVrLRM4Ms9e0Q0RQ4McE8C5PsczsamHzGNEk4MaENSF4ReARzuJWx0wEKNXlcO1cKiY9lxN9FS2DxQw5p-QSW5uESUvA9ksSNvLbs-Hfl1GfB3V3U8AHh8r6ok_WQBs3FwM,123,es,-18000,523,6.0.1,1,SM-G570M,5c9b4c8b-7d0a-49d9-8b8f-954eef368cff,{},2018-11-20 20:34:50,49393,0.00,2018-06-15 23:22:15.288175,f,0,,,f,200.7.247.53,EC,,
57276d0f-2b82-4a13-995e-b48cc2107c55,,14,es,-18000,505,6.0,1,F3313,820c1ce9-7d77-43ad-b0a9-f23dc8767223,{},2018-04-16 04:26:54.977348,100687,0.00,2018-02-20 14:10:43.134442,t,0,,,f,190.233.151.240,PE,,
5c8cbb60-ada1-4644-8804-a0676d698756,APA91bEVN3vex1rDrhkWNyFdlhph4f0H2M7sIKc62uNCPuqhgkMFankoWjcIcYJRKbnTly3CEKVmMA05FBTyLpUB3N5vSEoFQNE9grlNViYOy6cRNTbBXi0J5Pwg7Pxb_sprNlnsA9bV,20,es,-18000,514,6.0,1,DIG-L03,8c6ebfdf-d28f-43c7-9886-c4367e4800bc,{},2018-07-13 22:18:16.312716,2562,0.00,2018-03-09 04:23:28.626294,t,0,,,f,161.132.115.250,PE,,
5235d58b-6392-4636-9ae9-d2e4dd747d1a,9d57d77c0dd978dacb27d314a4ee2b7c18641fb2df4afdb6e5a8f3cc8e0504f6,72,es,-18000,0.5.20,12.1,0,"iPhone9,4",BD85119A-462A-4344-ADB9-05F454265B5E,{},2018-11-21 04:09:10,6087,0.00,2018-02-20 01:46:53.425061,f,0,,,f,179.6.205.183,PE,,
581950ee-6748-40cc-97e3-64bbb3978c79,afbe191324615cd1693ce851b04c3f354425d790bf4a1f8a566c7c42797b7c3e,16,es,-18000,0.4.1,11.4.1,0,"iPhone8,1",EEF1553F-0C08-48FD-A3DA-5C0B01E2D2CE,{},2018-08-28 15:44:02,1332,0.00,2018-02-28 12:21:20.530267,f,0,,,f,190.239.80.31,PE,,
5adf11f5-6a49-4af1-aa23-6911e2f6bd8e,BLACKLISTED,1,en,0,524,6.0.1,1,Nexus 5X,dbb0015c-1896-4d6b-a7df-76b15a555a1f,{},2018-11-21 00:09:17,137,0.00,2018-02-19 18:10:36.745578,f,0,,,t,66.102.6.104,US,,
56057a99-0122-41d3-adb4-167a0ad9cc98,APA91bFJnfWG4g6djIQyyzf4gmpGMUHl1z7y8fouSnZ1WDhnEHJOdVIHeIleucJmZwcwpTPoC0uFA8LcRcjT1__tAVUYI0uvTYq_XCMjuqMLB74CZXdH7jdG6EsnQeh4pGXOVa5kYHrH,167,es,-18000,523,8.1.0,1,TA-1025,02c86775-489f-4510-9432-47280948cc30,{},2018-11-20 16:26:28,15130,0.00,2018-07-12 19:29:51.378945,f,0,,,f,200.85.83.159,EC,,
51b12f0f-4861-40a5-92d4-e6eca92185e1,,2,en,-18000,0.5.21,11.1,0,x86_64,0BFCB4EB-1107-4502-9483-57016974542D,{},2018-10-16 21:37:06,0,0.00,2018-07-25 21:13:52.462336,t,0,,,f,181.66.237.168,PE,,
5707d26b-fb4e-4353-9180-28931f9c0114,APA91bHYuPiyspj0KkBBAL5P5YWmNXEUJqBey3PY4ZAMRWRBiruTELT-2K5Yxtt7q7JetvXHLkOXppHTGenofw4A9X0OmZdHYuLI6mdFFXNoBoN8NkQdWO2JecQ1gCcfYGof_pGWC4ZQ,10,es,-18000,523,8.0.0,1,moto e5 plus,b23cfd59-6a6d-4c7a-aca8-9a324978620c,{},2018-11-15 21:51:35,1100,0.00,2018-09-20 21:20:55.552926,f,0,,,f,132.191.2.72,PE,,
5bdf9441-7d3c-45ec-be26-62849fd205ab,,8,es,-18000,520,5.1.1,2,KFSUWI,1ac8e041-233f-4a97-87e8-c05f1ff3c0b8,{},2018-08-06 18:03:51,3066,0.00,2018-04-03 16:32:17.048643,t,0,,,f,186.178.204.98,EC,,
552d9bae-1032-4fa8-a734-4afdeed7cc95,91944b32d63207978038a7bdbbeca56e820a1bda5eebb48007446fee6ff7452d,15,es,-18000,0.5.21,9.3.5,0,"iPhone4,1",BBE22375-CFF4-45A4-8299-6B19D61E9E22,{},2018-08-09 13:35:13,1550,0.00,2018-06-04 18:39:31.381294,f,0,,,f,200.85.83.131,EC,,
